date,yoy_pct,original_value
2006-11-01,0.8048898571774377,16.657
2006-12-01,-0.3901246069640152,17.107
2007-01-01,-6.5538410486145615,16.896
2007-02-01,0.57407298928005,17.169
2007-03-01,-3.0778301886792536,16.438
2007-04-01,-2.9894318911659945,16.615
2007-05-01,-0.4064797656763597,16.661
2007-06-01,-4.2662721893491184,16.179
2007-07-01,-10.33291812931717,15.837
2007-08-01,-0.4800097217158683,16.379
2007-09-01,-2.603982561564744,16.532
2007-10-01,-2.431070263860069,16.455
2007-11-01,-1.8190550519301296,16.354
2007-12-01,-6.295668439819946,16.03
2008-01-01,-7.049005681818188,15.705
2008-02-01,-9.77342885433048,15.491
2008-03-01,-8.054507847670022,15.114
2008-04-01,-12.097502256996684,14.605
2008-05-01,-11.788007922693733,14.697
2008-06-01,-11.137894801903691,14.377
2008-07-01,-17.87586032708215,13.006
2008-08-01,-13.798156175590703,14.119
2008-09-01,-21.600532300992015,12.961
2008-10-01,-33.55818900030385,10.933
2008-11-01,-35.63654151889446,10.526
2008-12-01,-35.227698066126024,10.383
2009-01-01,-37.68863419293219,9.786
2009-02-01,-40.462203860305976,9.223
2009-03-01,-35.503506682545996,9.748
2009-04-01,-35.78226634714139,9.379
2009-05-01,-30.761379873443552,10.176
2009-06-01,-29.40808235375949,10.149
2009-07-01,-11.071813009380282,11.566
2009-08-01,4.497485657624467,14.754
2009-09-01,-26.43314559061801,9.535
2009-10-01,-3.2653434555931504,10.576
2009-11-01,4.892646779403398,11.041
2009-12-01,8.67764615236446,11.284
2010-01-01,11.312078479460475,10.893
2010-02-01,11.839965304130962,10.315
2010-03-01,20.763233483791566,11.772
2010-04-01,22.12389380530975,11.454
2010-05-01,18.219339622641506,12.03
2010-06-01,14.277268696423317,11.598
2010-07-01,3.3027840221338423,11.948
2010-08-01,-18.571234919343905,12.014
2010-09-01,25.034084950183534,11.922
2010-10-01,17.378971255673203,12.414
2010-11-01,11.402952631102249,12.3
2010-12-01,11.706841545551217,12.605
2011-01-01,17.561736895253823,12.806
2011-02-01,26.815317498788183,13.081
2011-03-01,12.631668365613313,13.259
2011-04-01,16.343635411210066,13.326
2011-05-01,2.0781379883624274,12.28
2011-06-01,2.4831867563372967,11.886
2011-07-01,6.461332440575829,12.72
2011-08-01,4.910937239886803,12.604
2011-09-01,12.028183190739794,13.356
2011-10-01,10.600934428870644,13.73
2011-11-01,11.731707317073159,13.743
2011-12-01,9.464498214994045,13.798
2012-01-01,12.40824613462439,14.395
2012-02-01,14.479015365797721,14.975
2012-03-01,10.068632626894924,14.594
2012-04-01,10.828455650607838,14.769
2012-05-01,18.04560260586321,14.496
2012-06-01,21.71462224465759,14.467
2012-07-01,13.050314465408807,14.38
2012-08-01,14.598540145985407,14.444
2012-09-01,13.050314465408807,15.099
2012-10-01,8.011653313911138,14.83
2012-11-01,12.464527395765113,15.456
2012-12-01,12.059718799826058,15.462
2013-01-01,9.850642584230652,15.813
2013-02-01,5.916527545909855,15.861
2013-03-01,7.722351651363568,15.721
2013-04-01,7.05531857268602,15.811
2013-05-01,9.575055187637972,15.884
2013-06-01,11.626460219810596,16.149
2013-07-01,11.411682892906816,16.021
2013-08-01,9.574909997230673,15.827
2013-09-01,5.020200013245901,15.857
2013-10-01,6.048550236008099,15.727
2013-11-01,4.0307971014492905,16.079
2013-12-01,2.412365800025884,15.835
2014-01-01,-1.2584582305697811,15.614
2014-02-01,0.832229998108569,15.993
2014-03-01,8.040201005025116,16.985
2014-04-01,5.591044209727403,16.695
2014-05-01,7.888441198690499,17.137
2014-06-01,8.464920428509481,17.516
2014-07-01,7.839710380126075,17.277
2014-08-01,8.921463322170986,17.239
2014-09-01,6.949612158668095,16.959
2014-10-01,6.542888026960014,16.756
2014-11-01,5.410784252752032,16.949
2014-12-01,8.481212503946956,17.178
2015-01-01,8.300243371333416,16.91
2015-02-01,5.614956543487759,16.891
2015-03-01,5.363556078893139,17.896
2015-04-01,5.977837675950881,17.693
2015-05-01,4.621579039505153,17.929
2015-06-01,2.129481616807505,17.889
2015-07-01,6.0253516235457605,18.318
2015-08-01,6.6825221880619345,18.391
2015-09-01,7.795270947579458,18.281
2015-10-01,9.035569348293148,18.27
2015-11-01,8.053572482152326,18.314
2015-12-01,1.8919548259401564,17.503
2016-01-01,6.765227675931396,18.054
2016-02-01,7.133976673968401,18.096
2016-03-01,-3.3806437192668737,17.291
2016-04-01,-0.13564686599220055,17.669
2016-05-01,-1.3051480841095309,17.695
2016-06-01,-0.8608642182346693,17.735
2016-07-01,-1.1409542526476635,18.109
2016-08-01,-2.5229731934098165,17.927
2016-09-01,-1.7778020896012214,17.956
2016-10-01,-1.7296113847837913,17.954
2016-11-01,-2.8502784754832255,17.792
2016-12-01,4.422099068731078,18.277
2017-01-01,-2.226653373213683,17.652
2017-02-01,-2.1938549955791253,17.699
2017-03-01,-1.3301717656584389,17.061
2017-04-01,-2.84679381968419,17.166
2017-05-01,-3.469906753320151,17.081
2017-06-01,-3.4113335212855977,17.13
2017-07-01,-4.815285217295284,17.237
2017-08-01,-4.886484074301345,17.051
